video_id,comment_id,parent_id,type,create_time,create_time_iso,username,text,like_count,reply_count
shoYSQlKgKY,UgwbfYgynF-s0wPEWQZ4AaABAg,,comment,1767486726.0,2026-01-04T00:32:06Z,@algusti2910,pertama Tama 👍🏿👍🏿👍🏿 bubarkan DPR RI 🇮🇩🌋💥💥🔥🔥🔥🔥🔥,0,0.0
shoYSQlKgKY,UgwnR9E6Y7ciaaCU-iF4AaABAg,,comment,1767486753.0,2026-01-04T00:32:33Z,@algusti2910,kalau begitu 🔥🔥🔥🔥🔥🔥🔥 langsung Nepal 🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵 KANNNN,0,0.0
shoYSQlKgKY,UgzfmB_fHS7wzkvpNXR4AaABAg,,comment,1767486841.0,2026-01-04T00:34:01Z,@algusti2910,kenapa 🔥🔥🔥🔥 tidak ada uu Anti korupsi 🌋💥💥💥💥💥💥💥 ituuu kan bangsattttt,0,0.0
shoYSQlKgKY,Ugz_XI7-IAk1jlZMrN54AaABAg,,comment,1767486881.0,2026-01-04T00:34:41Z,@AkhmadAfriansyah-k6v,Rakyat di bungkam oleh KUHP😢😢,0,0.0
shoYSQlKgKY,Ugw5cDcQmj1spRyBzXF4AaABAg,,comment,1767486890.0,2026-01-04T00:34:50Z,@algusti2910,wahhhhhhhh 💣🪓🪓🪓🪓 peraturan tahiiiiiiiiii 💩💩💩💩💩🖕🏿🤮👎🏿👎🏿🤮 ituuu 💥💥🔥🔥🔥🔥🔥🔥🔥,0,0.0
shoYSQlKgKY,UgyZDE-3ohJBRXCgHjp4AaABAg,,comment,1767486971.0,2026-01-04T00:36:11Z,@hasanisani1438,Lh kocak,0,0.0
shoYSQlKgKY,UgzQ1iqqbSU93W7jP0h4AaABAg.ARVaUtHy0UbARXwBzqnPqA,UgzQ1iqqbSU93W7jP0h4AaABAg,reply,1767487617.0,2026-01-04T00:46:57Z,@Annie22Love,Dia biangnya koq,0,
shoYSQlKgKY,Ugy7YZz75Roj7LMG3ZN4AaABAg,,comment,1767487762.0,2026-01-04T00:49:22Z,@DapotLubis-z7l,Apa hubungannya dgn kesejahteraan rakyat miskin,0,0.0
shoYSQlKgKY,UgwA6KW3tSiRGBbQCkt4AaABAg,,comment,1767487899.0,2026-01-04T00:51:39Z,@safafatmawatisafa2777,SDH jelas KUHP ini buat siapa....cepat amat di teken tuntutan UUD perampasan aset buat koruptor apa kabar giliran gini aja langsung di teken....juaancook,0,0.0
shoYSQlKgKY,UgzyLmYWgmFm3A7PvHJ4AaABAg,,comment,1767487951.0,2026-01-04T00:52:31Z,@AyuTari-f9b,"suka2 dia lah bt UU,,krena mereka yg bt",0,0.0
shoYSQlKgKY,UgwD7BhHQ076zXJspeV4AaABAg,,comment,1767487960.0,2026-01-04T00:52:40Z,@ilhamfebrian974,"Klu fasal seperti ini cepat disahkan, coba UU perapasan aset  tdk kunjung terjadi",0,0.0
shoYSQlKgKY,UgzUzIu5bmtn-f_W91B4AaABAg,,comment,1767487990.0,2026-01-04T00:53:10Z,@akunytb-g4s,"sekarang terbongkar topeng Prabowo .. 
UU sita aset tak pernah terealisasi Prabowo sendiri yg menghambat tapi UU membungkam suara rakyat garcep ditanda tangani .. smakin GILA pemerintahan Prabowo ini",0,0.0
shoYSQlKgKY,UgwGyPr3aWPHTGPw7nN4AaABAg,,comment,1767488019.0,2026-01-04T00:53:39Z,@santonainggolan4051,Lalu bagaimana dgn farkir miskin dan anak terlantar?...,0,0.0
shoYSQlKgKY,UgxrQLQCXGUcLdLuAAh4AaABAg,,comment,1767488120.0,2026-01-04T00:55:20Z,@faridafaisal2302,Harus begitulah biar negara kita ada tertibnya.tspi kalau mau kritik ngimana?,0,0.0
shoYSQlKgKY,UgxKOgCRM6la4QkQ4_h4AaABAg,,comment,1767488125.0,2026-01-04T00:55:25Z,@amranhidayat7372,"pembungkaman  yg pasip diera ini 
jls kebebasan dlm menyamoaikan kritik terhadap pemerintah dikerdilkan 
artinya ; ketakutan pemerintah akan kritikan tidak didasari untk koreksi dan berbrnah namun merujuk pada kekuwasaan dan oteriter",0,0.0
shoYSQlKgKY,UgxPi-TSIemChSxkLzh4AaABAg,,comment,1767488209.0,2026-01-04T00:56:49Z,@ardyklasel1157,Perampasan aset kapan ? Apakah meling semua pejabat makanya takut di sahkan?,0,0.0
shoYSQlKgKY,UgyrtvSDWmaPrJxHFdZ4AaABAg,,comment,1767488291.0,2026-01-04T00:58:11Z,@BennyGun-fp7pw,Hukuman berat / mati bgi koruptor blm di jelaskan.. Dan perampasan aset pd koruptor jg blm... Indonesia negara demokrasi bebas dan berdaulat dan pernah dikatakan presiden hukum hrs tegas ke semua tajam keatas jg..jd hukuman dan perampasan aset hrs tegas di KUHP,0,0.0
shoYSQlKgKY,UgzdbwtDPM7V8_QpWih4AaABAg,,comment,1767488350.0,2026-01-04T00:59:10Z,@dinasulistyowibowo6648,"Ada engga aturan ketika terdapat rakyat yang mengemis, dizolimi oleh maskapai karena ngaret dan rubah jadwal seenak jidat, kelaparan, kedinginan, kesakitan, terpinggirkan dan hal-hal yang hidup di bawah normal, bisa memberikan hukuman kepada pemerintah yang tidak bisa mengatasi masalah sosial dan publik itu? Mohon pencerahan... 🙏",0,0.0
shoYSQlKgKY,UgxvY_Wz12KIE12OPYB4AaABAg,,comment,1767488692.0,2026-01-04T01:04:52Z,@topvisionart437,UU perampaaan aset korupsi kpan di sahkan,0,0.0
shoYSQlKgKY,UgwPXvf6kXP05gLctTJ4AaABAg,,comment,1767488751.0,2026-01-04T01:05:51Z,@ziviliazain248,"Bagus.....👍👍👍👍👍👍👍
Saaaaaaaangat setuju di sahkan.
Agar mulut-mulut BIADAB tak lagi liar...!!!",0,0.0
shoYSQlKgKY,UgxW4IAuBouG4PdR_st4AaABAg,,comment,1767489061.0,2026-01-04T01:11:01Z,@woen9936,lucu2 imut2 ya...,0,0.0
shoYSQlKgKY,Ugyt8qT2jzsVebpzUW54AaABAg,,comment,1767489177.0,2026-01-04T01:12:57Z,@fariszaman7669,Ini negara milik seluruh rakyat nkri ..bila mana pengelola merugikan rakyat nkri di seluruh indinesia apalagi menindas dan melanggar uu HAM...internasional ...wajib di adukan ke makamah internasiona..dan sekuruh rakyat indonesia bersatu generasi suku raja raja yg di tindad penguasa ibdonesia yg dholim menjajah anak keturunan pata raja nusantara tak terima. ..wajib indonesia yg di pimpin oleh penguasa jawa cina dsn yaman komunis .hrs di bubarkan oleh seluruh rskyat ketirunan generasi keturunan raja raja nusantara .klw perlu indonesia pisah dari jawa tengaj dan jawa timur ..Indonesia bubar ...,0,0.0
shoYSQlKgKY,Ugxlt9E0uNmhUbbJUWh4AaABAg,,comment,1767489353.0,2026-01-04T01:15:53Z,@hijrah9971,"Kedaulatan bukan lagi ditangan Rakyat kl begini. Tp sudah berpihak kpd pejabat2 yg tdk mau di kritik.parah ini.

Seluruh rakyat indonesia mari bersatu. NEPALKAN saja. Allahu akbar",0,0.0
shoYSQlKgKY,UgxvDUw39pD4w5rJs014AaABAg,,comment,1767489428.0,2026-01-04T01:17:08Z,@ranotrisno2353,"Kembali ke jaman Oligarki,..demokasi dan kebebasan rakyat sdh terenggut kembali..😢😢",0,0.0
shoYSQlKgKY,Ugz1zhEtWcXkLdk86EV4AaABAg.ARUOTMgpn2RARXzoqHkkI-,Ugz1zhEtWcXkLdk86EV4AaABAg,reply,1767489516.0,2026-01-04T01:18:36Z,@revalinat9166,Mmng aneh,1,
shoYSQlKgKY,UgxwwHGefCfmDCKFnrB4AaABAg,,comment,1767489605.0,2026-01-04T01:20:05Z,@FaisalBoy-sc6se,Jangan yg umum saja pak. Buat kalian semua para pejabat yg korupsi koruptor dan nepotisme hukum nya jelas gak... Jgn buat undang2 sepihak ya pak. Buatlah bagi pejabat yg KKN hukum mati.,0,0.0
shoYSQlKgKY,UgyCcHNoR1nvGw0dKHl4AaABAg,,comment,1767489938.0,2026-01-04T01:25:38Z,@edydeltaedydelta3147,"Aneh pemerintah ni : kalau hal untuk menghukum rakyat pemerintah cepat banget mengesankan , COBAH kalau yg masalah UU perampasan aset untuk koruptor susah ny bukan main 😢😢😢",0,0.0
shoYSQlKgKY,Ugy37rXcOsvjM6psbxV4AaABAg,,comment,1767490044.0,2026-01-04T01:27:24Z,@HY-hr5ve,"Yang masyarakat butuh itu undang undang perampasan aset koruptor dan seluruh keluarga besar koruptor dan orang dekatnya wajib memberikan pembuktian terbalik atas aset yang dimiliki. Yang tidak dapat di buktikan mesti disita negara dan mereka yang ikut menikmati di hukum kurungan di kebun bintang dalam nominal tertentu dan hukum mati sekeluarga jika melebihi nominal tertentu.
Berikan nisan yang besar menuliskan riwayat keluarga dan kasus korupsi yang menjerat serta nominal nya. Biar jadi kenangan dan pembelajaran.",0,0.0
shoYSQlKgKY,UgxRbkQqGaULDLQ4-6V4AaABAg,,comment,1767490053.0,2026-01-04T01:27:33Z,@alpriyala8834,"Ini serius bnyk UU yg pro penguasa ??? 
Makin di bungkam suara rakyat",0,0.0
shoYSQlKgKY,UgyZzJ0Ws6eEPGA9AwZ4AaABAg,,comment,1767490222.0,2026-01-04T01:30:22Z,@Marmur99-j9m,DEMOKRASI TELAH MATI,0,0.0
